bug id,severity
1273605,major
1273607,critical
1273612,blocker
1273625,major
1273628,major
1273631,enhancement
1273635,trivial
1273638,major
1273639,minor
1273640,trivial
1273644,trivial
1273647,normal
1273648,major
1273652,normal
1273654,major
1273655,critical
1273658,minor
1273661,normal
1273662,enhancement
1273665,major
1273669,critical
1273674,enhancement
1273677,critical
1273679,critical
1273683,enhancement
1273687,minor
1273691,trivial
1273692,minor
1273693,major
1273701,critical
1273705,critical
1273706,major
1273711,blocker
1273712,enhancement
1273714,normal
1273716,enhancement
1273717,major
1273720,major
1273722,trivial
1273724,minor
1273725,major
1273729,enhancement
1273734,major
1273736,trivial
1273737,enhancement
1273739,critical
1273740,critical
1273741,major
1273745,trivial
1273746,normal
1273747,major
1273748,trivial
1273749,major
1273750,major
1273752,critical
1273755,major
1273759,critical
1273761,trivial
1273765,critical
1273766,major
1273767,trivial
1273768,major
1273769,major
1273771,critical
1273774,critical
1273784,blocker
1273792,critical
1273796,blocker
1273798,normal
1273801,enhancement
1273804,minor
1273805,critical
1273807,trivial
1273821,blocker
1273822,critical
1273823,normal
1273828,normal
1273832,normal
1273833,minor
1273834,minor
1273835,critical
1273836,critical
1273838,critical
1273840,major
1273850,minor
1273852,major
1273854,minor
1273855,major
1273858,minor
1273859,blocker
1273862,critical
1273863,critical
1273865,critical
1273867,critical
1273870,normal
1273875,major
1273876,major
1273882,critical
1273883,major
1273884,critical
1273886,normal
1273894,minor
1273898,enhancement
1273900,enhancement
1273902,enhancement
1273908,critical
1273913,critical
1273917,enhancement
1273918,trivial
1273920,major
1273921,critical
1273929,minor
1273932,blocker
1273934,trivial
1273936,minor
1273946,trivial
1273950,critical
1273955,minor
1273959,minor
1273962,critical
1273965,normal
1273970,trivial
1273981,enhancement
1273988,trivial
1273990,normal
1273999,major
1274005,trivial
1274006,enhancement
1274012,minor
1274020,major
1274025,critical
1274028,normal
1274030,major
1274036,normal
1274041,major
1274043,enhancement
1274044,enhancement
1274046,minor
1274048,blocker
1274049,blocker
1274050,critical
1274053,minor
1274056,enhancement
1274057,trivial
1274060,critical
1274065,critical
1274074,normal
1274075,critical
1274079,critical
1274083,trivial
1274086,major
1274087,minor
1274090,minor
1274096,normal
1274097,blocker
1274100,trivial
1274101,normal
1274109,normal
1274111,normal
1274113,enhancement
1274114,major
1274115,trivial
1274118,trivial
1274122,minor
1274125,critical
1274126,normal
1274127,minor
1274128,critical
1274132,normal
1274135,minor
1274138,critical
1274140,major
1274143,enhancement
1274144,critical
1274145,enhancement
1274148,critical
1274149,critical
1274152,minor
1274158,normal
1274159,trivial
1274160,major
1274161,critical
1274162,critical
1274170,minor
1274173,normal
1274178,normal
1274189,major
1274190,normal
1274192,trivial
1274193,critical
1274194,critical
1274195,minor
1274196,major
1274199,major
1274200,critical
1274205,enhancement
1274206,normal
1274211,enhancement
1274212,normal
1274214,blocker
1274216,trivial
1274219,major
1274221,critical
1274224,blocker
1274236,major
1274242,blocker
1274246,enhancement
1274250,enhancement
1274253,critical
1274254,minor
1274256,normal
1274257,enhancement
1274258,minor
1274260,blocker
1274265,blocker
1274267,trivial
1274279,major
1274280,blocker
1274282,trivial
1274284,blocker
1274286,blocker
1274293,critical
1274296,normal
1274298,blocker
1274326,enhancement
1274334,major
1274338,major
1274339,normal
1274340,minor
1274343,blocker
1274344,major
1274346,blocker
1274347,enhancement
1274354,enhancement
1274362,blocker
1274363,normal
1274364,enhancement
1274365,major
1274368,trivial
1274376,critical
1274381,normal
1274383,blocker
1274384,critical
1274386,trivial
1274392,minor
1274393,critical
1274396,critical
1274397,minor
1274399,major
1274400,critical
1274402,major
1274404,enhancement
1274407,normal
1274411,blocker
1274412,trivial
1274415,blocker
1274429,enhancement
1274431,minor
1274435,blocker
1274443,major
1274444,critical
1274445,blocker
1274446,blocker
1274461,minor
1274463,enhancement
1274466,critical
1274479,minor
1274481,enhancement
1274484,blocker
1274486,enhancement
1274490,major
1274494,minor
1274495,major
1274497,blocker
1274498,enhancement
1274499,major
1274503,enhancement
1274505,enhancement
1274509,major
1274510,enhancement
1274511,trivial
1274513,minor
1274515,critical
1274516,blocker
1274518,trivial
1274519,enhancement
1274522,critical
1274526,minor
1274528,major
1274532,blocker
1274540,major
1274541,blocker
1274553,normal
1274555,normal
1274556,major
1274563,major
1274567,normal
1274571,enhancement
1274581,blocker
1274583,minor
1274585,blocker
1274588,normal
1274589,major
1274593,minor
1274596,minor
1274601,major
1274602,major
1274603,blocker
1274605,normal
1274606,critical
1274607,blocker
1274612,major
1274618,trivial
1274619,major
1274620,trivial
1274621,minor
1274622,enhancement
1274624,blocker
1274625,normal
1274626,blocker
1274635,normal
1274636,critical
1274637,blocker
1274646,blocker
1274653,critical
1274658,major
1274663,enhancement
1274669,major
1274673,critical
1274677,major
1274678,normal
1274680,trivial
1274686,critical
1274687,trivial
1274689,blocker
1274690,enhancement
1274691,normal
1274692,normal
1274695,minor
1274699,enhancement
1274700,critical
1274701,normal
1274702,minor
1274703,trivial
1274711,normal
1274714,normal
1274719,trivial
1274720,normal
1274725,major
1274726,blocker
1274729,enhancement
1274731,minor
1274732,critical
1274733,blocker
1274741,minor
1274742,critical
1274744,major
1274745,critical
1274746,critical
1274748,minor
1274752,blocker
1274754,major
1274755,trivial
1274766,minor
1274768,enhancement
1274769,trivial
1274770,critical
1274773,enhancement
1274777,normal
1274779,blocker
1274784,minor
1274785,trivial
1274786,minor
1274789,blocker
1274791,major
1274792,enhancement
1274793,critical
1274796,minor
1274797,enhancement
1274800,normal
1274802,normal
1274805,blocker
1274806,blocker
1274808,enhancement
1274812,minor
1274815,normal
1274817,trivial
1274818,trivial
1274819,blocker
1274823,major
1274824,trivial
1274825,minor
1274835,enhancement
1274837,enhancement
1274838,critical
1274848,minor
1274850,critical
1274851,normal
1274852,blocker
1274856,normal
1274857,trivial
1274858,enhancement
1274861,enhancement
1274862,trivial
1274867,enhancement
1274868,blocker
1274873,major
1274876,blocker
1274880,trivial
1274881,normal
1274882,major
1274884,enhancement
1274885,major
1274886,critical
1274887,minor
1274888,minor
1274891,critical
1274892,major
1274894,enhancement
1274895,minor
1274898,critical
1274902,enhancement
1274912,normal
1274913,major
1274915,major
1274917,major
1274919,trivial
1274922,normal
1274933,critical
1274934,minor
1274936,normal
1274937,major
1274938,major
1274940,enhancement
1274944,major
1274947,normal
1274950,blocker
1274952,major
1274953,normal
1274959,minor
1274962,minor
1274963,critical
1274965,minor
1274973,blocker
1274978,blocker
1274985,major
1274991,major
1274994,enhancement
1274999,trivial
1275001,blocker
1275003,normal
1275008,normal
1275012,trivial
1275026,major
1275028,major
1275030,blocker
1275033,trivial
1275036,minor
1275038,normal
1275048,trivial
1275049,trivial
1275051,normal
1275054,enhancement
1275059,enhancement
1275060,normal
1275062,blocker
1275064,normal
1275067,trivial
1275070,minor
1275075,normal
1275080,enhancement
1275082,blocker
1275093,trivial
1275094,minor
1275095,normal
1275097,major
1275098,trivial
1275102,critical
1275105,trivial
1275110,enhancement
1275111,normal
1275117,major
1275119,blocker
1275129,normal
1275131,enhancement
1275134,major
1275138,critical
1275140,major
1275141,major
1275142,enhancement
1275150,normal
1275157,major
1275160,critical
1275161,trivial
1275162,major
1275167,normal
1275170,enhancement
1275171,trivial
1275172,trivial
1275176,normal
1275179,critical
1275183,critical
1275184,trivial
1275185,critical
1275188,blocker
1275189,normal
1275190,major
1275191,critical
1275192,minor
1275193,critical
1275194,enhancement
1275196,trivial
1275197,normal
1275199,major
1275200,critical
1275201,enhancement
1275204,trivial
1275213,trivial
1275216,trivial
1275217,enhancement
1275224,critical
1275225,trivial
1275229,major
1275233,trivial
1275234,enhancement
1275235,major
1275238,trivial
1275239,major
1275240,normal
1275246,enhancement
1275247,major
1275248,blocker
1275252,normal
1275253,normal
1275254,blocker
1275256,trivial
1275257,major
1275259,minor
1275261,trivial
1275266,major
1275267,trivial
1275268,trivial
1275279,blocker
1275280,enhancement
1275282,trivial
1275283,minor
1275290,minor
1275292,critical
1275294,major
1275297,enhancement
1275303,enhancement
1275306,enhancement
1275309,trivial
1275312,normal
1275313,major
1275314,enhancement
1275315,major
1275321,blocker
1275328,critical
1275329,critical
1275339,minor
1275343,enhancement
1275347,trivial
1275355,minor
1275356,blocker
1275357,trivial
1275360,minor
1275373,major
1275381,critical
1275384,critical
1275390,trivial
1275393,normal
1275396,critical
1275398,critical
1275402,enhancement
1275407,normal
1275411,minor
1275419,critical
1275422,major
1275430,major
1275432,blocker
1275434,major
1275435,major
1275436,normal
1275437,blocker
1275438,blocker
1275439,normal
1275441,trivial
1275442,critical
1275448,blocker
1275449,trivial
1275450,normal
1275451,blocker
1275452,critical
1275454,trivial
1275455,minor
1275457,enhancement
1275460,major
1275461,trivial
1275464,enhancement
1275466,enhancement
1275467,enhancement
1275472,blocker
1275473,enhancement
1275474,critical
1275475,enhancement
1275477,enhancement
1275478,trivial
1275479,normal
1275481,enhancement
1275485,trivial
1275486,trivial
1275492,trivial
1275493,critical
1275495,enhancement
1275496,normal
1275498,critical
1275500,enhancement
1275502,major
1275504,trivial
1275505,enhancement
1275506,trivial
1275508,enhancement
1275510,normal
1275511,normal
1275513,trivial
1275518,normal
1275524,enhancement
1275525,minor
1275528,major
1275531,blocker
1275536,blocker
1275538,blocker
1275540,blocker
1275541,critical
1275547,trivial
1275548,normal
1275554,trivial
1275561,blocker
1275562,blocker
1275563,trivial
1275582,major
1275586,enhancement
1275591,enhancement
1275596,minor
1275604,minor
1275622,trivial
1275631,trivial
1275634,enhancement
1275638,critical
1275639,trivial
1275645,trivial
1275648,normal
1275659,blocker
1275664,enhancement
1275665,trivial
1275668,blocker
1275672,critical
1275673,enhancement
1275677,enhancement
1275680,major
1275687,normal
1275688,major
1275693,major
1275694,trivial
1275698,blocker
1275703,blocker
1275704,normal
1275707,normal
1275708,normal
1275709,enhancement
1275713,blocker
1275714,trivial
1275715,normal
1275718,enhancement
1275719,enhancement
1275720,blocker
1275724,trivial
1275725,major
1275730,trivial
1275731,major
1275739,enhancement
1275740,enhancement
1275744,critical
1275746,critical
1275749,major
1275750,enhancement
1275754,trivial
1275755,blocker
1275766,blocker
1275775,blocker
1275778,normal
1275781,normal
1275785,enhancement
1275786,blocker
1275788,minor
1275798,critical
1275800,trivial
1275801,critical
1275803,critical
1275807,trivial
1275808,minor
1275809,normal
1275812,critical
1275813,normal
1275814,blocker
1275817,blocker
1275821,major
1275824,enhancement
1275826,major
1275827,trivial
1275829,minor
1275831,enhancement
1275832,minor
1275833,major
1275835,normal
1275838,minor
1275839,blocker
1275841,enhancement
1275842,normal
1275849,major
1275852,normal
1275853,enhancement
1275855,critical
1275856,trivial
1275858,minor
1275859,minor
1275860,blocker
1275861,normal
1275862,critical
1275863,critical
1275864,enhancement
1275866,normal
1275867,enhancement
1275868,blocker
1275873,blocker
1275875,critical
1275884,blocker
1275893,minor
1275898,enhancement
1275901,critical
1275904,trivial
1275906,minor
1275910,major
1275913,normal
1275914,blocker
1275916,trivial
1275917,normal
1275918,blocker
1275919,minor
1275920,enhancement
1275930,normal
1275938,major
1275944,minor
1275945,trivial
1275950,minor
1275951,minor
1275952,normal
1275953,critical
1275955,trivial
1275956,critical
1275957,critical
1275959,trivial
1275961,blocker
1275962,minor
1275965,critical
1275966,enhancement
1275969,minor
1275979,blocker
1275982,enhancement
1275983,normal
1275987,normal
1275989,normal
1275994,minor
1275998,minor
1275999,trivial
1276002,critical
1276003,normal
1276006,major
1276007,minor
1276009,critical
1276012,enhancement
1276013,minor
1276015,major
1276019,normal
1276020,minor
1276023,minor
1276028,enhancement
1276029,trivial
1276033,critical
1276034,major
1276035,enhancement
1276039,normal
1276043,blocker
1276044,normal
1276052,minor
1276057,major
1276058,trivial
1276061,minor
1276062,major
1276063,critical
1276064,critical
1276065,minor
1276066,major
1276067,enhancement
1276068,major
1276074,enhancement
1276077,minor
1276080,enhancement
1276082,critical
1276083,trivial
1276085,enhancement
1276088,normal
1276091,enhancement
1276093,minor
1276096,trivial
1276097,minor
1276100,major
1276107,critical
1276108,enhancement
1276110,trivial
1276112,trivial
1276115,normal
1276119,major
1276122,critical
1276123,normal
1276126,critical
1276127,critical
1276129,normal
1276130,critical
1276131,critical
1276132,major
1276133,minor
1276135,minor
1276136,enhancement
1276137,enhancement
1276138,enhancement
1276140,enhancement
1276141,major
1276143,minor
1276144,major
1276151,blocker
1276156,minor
1276160,minor
1276161,normal
1276162,blocker
1276180,enhancement
1276181,major
1276183,critical
1276184,minor
1276185,enhancement
1276186,trivial
1276193,blocker
1276197,enhancement
1276203,critical
1276221,enhancement
1276225,normal
1276226,trivial
1276231,trivial
1276235,normal
1276238,minor
1276240,critical
1276261,minor
1276272,major
1276273,critical
1276276,enhancement
1276278,blocker
1276280,major
1276286,blocker
1276292,enhancement
1276295,normal
1276297,blocker
1276303,trivial
1276304,enhancement
1276308,trivial
1276309,critical
1276310,trivial
1276313,blocker
1276317,critical
1276318,major
1276327,enhancement
1276328,critical
1276330,normal
1276336,blocker
1276337,enhancement
1276348,major
1276351,major
1276353,trivial
1276356,minor
1276358,major
1276359,critical
1276360,critical
1276361,critical
1276363,trivial
1276365,trivial
1276366,trivial
1276368,trivial
1276369,blocker
1276370,normal
1276372,enhancement
1276373,blocker
1276378,enhancement
1276380,critical
1276382,minor
1276383,minor
1276384,blocker
1276391,major
1276399,minor
1276400,trivial
1276403,blocker
1276405,major
1276406,major
1276407,minor
1276408,major
1276411,critical
1276412,major
1276413,minor
1276420,blocker
1276422,trivial
1276424,critical
1276426,normal
1276432,enhancement
1276435,trivial
1276438,enhancement
